moves,result
1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 d6 5.d4 Bb6 6.O-O Nf6 7.Re1 O-O 8.h3 h6 9.Bb3 Re8 10.Bc2 Bd7 11.a3 a5 12.Be3 Ba7 13.Nbd2 Qc8 14.Bd3 a4 15.Qc2 Na5 16.c4 Nc6 17.d5 Nd4 18.Nxd4 Bxd4 19.Bxd4 exd4 20.Nf3 c5 21.dxc6 bxc6 22.Nxd4 Ra5 23.Re3 Qb7 24.Rae1 Qb6 25.Qc3 Rae5 26.Nf3 R5e7 27.e5 dxe5 28.Nxe5 Be6 29.Qb4 Rb7 30.Qxa4 c5 31.R1e2 Reb8 32.Qd1 Qc7 33.Qc1 Rb3 34.Bc2 R3b6 35.b3 Rd6 36.Rd3 Ra6 37.a4 Bf5 38.Rg3 Bxc2 39.Qxc2 Re6 40.Ng4 Nh5 41.Rxe6 Nxg3 42.Re3 Nh5 43.Qf5 Nf4 44.Ne5 Ne6 45.Nxf7 Nd4 46.Nxh6+ gxh6 47.Rg3+,1
1.c4 c5 2.Nf3 e6 3.e3 d5 4.d4 Nf6 5.Nc3 a6 6.dxc5 Bxc5 7.a3 Nc6 8.b4 Ba7 9.Bb2 h5 10.Qc2 h4 11.Rd1 Kf8 12.Rg1 Ne7 13.g4 hxg3 14.hxg3 Bd7 15.g4 Qc7 16.g5 Ne8 17.Qd3 Bc6 18.cxd5 exd5 19.Ne2 Bb5 20.Qb1 Ng6 21.Nc3 Bxf1 22.Rxf1 Rd8 23.Rxd5 Rxd5 24.Nxd5 Qd7 25.Nc3 Rh3 26.Qe4 Nd6 27.Qd5 Kg8 28.Ne4 Rxf3 29.Nxd6 Qh3 30.Nc4 Qg2 31.Qd8+ Kh7 32.Qa8 Nf4 33.Qxa7 Nd3+ 34.Ke2 Nxf2 35.Rg1 Qxg1 36.Qd4 Qxg5 37.Kxf3 Nh3 38.Nd6 Ng1+ 39.Kf2 Nh3+ 40.Ke1 Qg3+ 41.Kd1 f6 42.Qe4+ Kh8 43.Qe8+ Kh7 44.Qh5+ Kg8 45.Qf7+ Kh8 46.Qh5+ Kg8 47.Qd5+ Kh8 48.Nxb7 Qxe3 49.Nc5 Nf2+ 50.Kc2 Qe2+ 51.Kb3 a5 52.bxa5 Qb5+ 53.Ka2 Qxa5 54.Bxf6 Qe1 55.Bb2 Nd1 56.Qa8+ Kh7 57.Qe4+ Qxe4 58.Nxe4 Kg6 59.Bd4 Kf5 60.Nc5 g5 61.a4 g4 62.a5 g3 63.a6 g2 64.Kb3 Kf4 65.a7 Ne3 66.Ne6+,1
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 Bc5 7.a4 Rb8 8.d3 O-O 9.axb5 axb5 10.Nc3 d6 11.h3 h6 12.Nd5 Nxd5 13.Bxd5 Ne7 14.Bb3 Ng6 15.c3 Qf6 16.d4 Bb6 17.Be3 Bb7 18.Bc2 Rfe8 19.Re1 Nf4 20.Kh2 exd4 21.Bxd4 Bxd4 22.Nxd4 d5 23.Qf3 Qe5 24.g3 Ne6 25.Nxe6 Rxe6 26.exd5 Qxd5 27.Qxd5 Bxd5 28.Rxe6 Bxe6 29.Be4 c5 30.Ra5 g6 31.h4 Kg7 32.Kg2 Bc4 33.Kf3 Rb6 34.g4 Rf6+ 35.Kg3 Rb6 36.f3 Be6 37.g5 hxg5 38.hxg5 c4 39.Ra7 b4 40.Rb7 Rxb7 41.Bxb7 bxc3 42.bxc3 f6 43.f4 Bf5 44.Bd5 Bd3 45.Kf2 fxg5 46.fxg5 Kf8 47.Ke3 Ke7 48.Kd4 Bf1 49.Bxc4 Bxc4 50.Kxc4 Ke6 51.Kb5 Kf5 52.c4 Kxg5 53.c5,1
1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nf3 e6 5.Be2 Nd7 6.O-O Ne7 7.c3 h6 8.a4 g5 9.Nbd2 Ng6 10.Ne1 Nf4 11.Bg4 Bg6 12.Nb3 h5 13.Bf3 c5 14.Be3 c4 15.Nc1 Qb6 16.Qd2 Bh6 17.h4 f6 18.exf6 Qd6 19.Ne2 Nxe2+ 20.Bxe2 Nxf6 21.hxg5 Ne4 22.Qc1 Bg7 23.Bf4 Qe7 24.Nf3 h4 25.Ne5 Bf5 26.Bf3 O-O-O 27.Qe3 Bxe5 28.Bxe5 Rhf8 29.Bxe4 Bxe4 30.f3 Bf5 31.Bf6 Rxf6 32.gxf6 Qxf6 33.Qf4 Rg8 34.Rf2 Kd7 35.a5 Qg7 36.Qxh4 Rh8 37.Qf4 Qh7 38.Rff1 Rg8 39.Rfe1 Bd3 40.Kf2 Bf1 41.Kxf1 Qh1+ 42.Kf2 Rxg2+ 43.Ke3 Qh7 44.Rad1 Qc2 45.Qf7+ Kd8 46.Kf4 Qf2 47.Qf6+ Kc7 48.Qe7+ Kc6 49.Rxe6+,1
1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nf3 e6 5.Be2 c5 6.Be3 Qb6 7.Nc3 Nc6 8.O-O Qxb2 9.Qe1 c4 10.Rb1 Qa3 11.Nb5 Qa4 12.Nc7+ Kd7 13.Nxa8 b5 14.c3 Ba3 15.Bc1 Be7 16.Rb2 Nh6 17.Bd1 Qa5 18.Bc2 Ba3 19.Bxf5 Bxb2 20.Bxe6+ fxe6 21.Bxb2 Rxa8 22.Qb1 Nf5 23.g4 Nfe7 24.Qxh7 Qxa2 25.Qc2 Qb3 26.Qxb3 cxb3 27.Ra1 a5 28.Nd2 Ng6 29.Nxb3 Nf4 30.Nc5+ Ke7 31.h4 Rh8 32.h5 g6 33.hxg6 Nxg6 34.Bc1 Kf7 35.Kg2 Rb8 36.Be3 b4 37.Rc1 Nge7 38.Kg3 bxc3 39.Rxc3 Rb4 40.Rd3 Rc4 41.Rd1 a4 42.Ra1 Nxd4 43.Bxd4 Rxd4 44.Rxa4 Rc4 45.Rxc4 dxc4 46.Ne4 Kg6 47.Nc3 Ng8 48.f4 Nh6 49.Kf3 Kf7 50.Nd1 Kg6 51.Nc3 Kf7 52.Nd1 Kg6 53.Ne3 c3 54.Ke2 c2 55.Kd2 Nxg4 56.Nxg4 Kf5 57.Nf6,1
1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Nc6 7.O-O Be7 8.c4 Nf6 9.Nc3 O-O 10.Re1 Be6 11.cxd5 Nxd5 12.a3 Bf6 13.Be4 h6 14.Bc2 Nxc3 15.bxc3 Bc4 16.Nd2 Bd5 17.Rb1 Bg5 18.c4 Bxd2 19.cxd5 Bxe1 20.dxc6 Ba5 21.Qd3 g6 22.cxb7 Rb8 23.Bxh6 Re8 24.Qf3 Re6 25.Bb3 Rf6 26.Qg4 Rb6 27.Bg5 Qe8 28.Qf3 R8xb7 29.h4 Qd7 30.g4 Rxb3 31.Rxb3 Rxb3 32.Qxb3 Qxg4+ 33.Kf1 Qxd4 34.Be3 Qa1+ 35.Kg2 Bb6 36.Bxb6 axb6 37.Qg3 Qc1 38.h5 Qc6+ 39.Kf1 Qh1+ 40.Ke2 Qxh5+,0
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.a4 b4 9.d3 d6 10.Nbd2 h6 11.a5 Be6 12.Bc4 Qc8 13.b3 Re8 14.Bb2 Rb8 15.d4 exd4 16.Nxd4 Nxd4 17.Bxd4 Bxc4 18.Nxc4 Rb5 19.e5 dxe5 20.Bxe5 Nd7 21.Bg3 Nf8 22.Qf3 Ne6 23.Rad1 Bf6 24.Be5 Ng5 25.Qf4 Ne6 26.Qg4 Bxe5 27.Rxe5 Rd8 28.Rxb5 axb5 29.Ne3 Rxd1+ 30.Qxd1 Qa6 31.Qa1 c5 32.Nf5 Kh7 33.h4 h5 34.Ng3 g6 35.Ne4 Kg8 36.g3 c4 37.Nf6+ Kf8 38.Nd5 Kg8 39.Qf6,1
1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.Bxc6 dxc6 6.O-O Nd7 7.c3 O-O 8.d4 Bd6 9.Bg5 f6 10.Bh4 Qe8 11.Re1 Qf7 12.Bg3 c5 13.Nbd2 Re8 14.Qc2 b6 15.d5 Nf8 16.Nc4 Ng6 17.Nfd2 Bf8 18.f3 Nf4 19.Ne3 Bd7 20.a4 a5 21.Ndc4 Bc8 22.Rad1 Ba6 23.Rd2 Rad8 24.b3 Nh5 25.Bf2 Nf4 26.Red1 Rd7 27.Bg3 Red8 28.h4 Qg6 29.Kh2 Qf7 30.Bf2 Bd6 31.g3 Ng6 32.Nxd6 cxd6 33.b4 Ne7 34.g4 h5 35.Rg1 hxg4 36.fxg4 Ng6 37.b5 Bc8 38.Bg3 Nf4 39.Nf5 Kf8 40.Bxf4 exf4 41.g5 Rc7 42.g6 Qg8 43.Qd1 Bxf5 44.exf5 Qh8 45.Kh3 Re7 46.Re1 Rxe1 47.Qxe1 Re8 48.Re2 Re5 49.Kg4 Ke7 50.Rxe5+ fxe5 51.h5 f3 52.Qe3 Qh6 53.f6+,1
1.b3 d5 2.Bb2 c5 3.e3 a6 4.Nf3 Nc6 5.Be2 Nf6 6.O-O d4 7.Re1 g6 8.exd4 cxd4 9.c3 dxc3 10.dxc3 Qxd1 11.Rxd1 Bg7 12.c4 O-O 13.Nbd2 Bf5 14.Nf1 Rfd8 15.Ne3 Nd7 16.Bxg7 Kxg7 17.Nd4 Be4 18.f3 Nc5 19.Ndc2 Bxc2 20.Nxc2 a5 21.Kf2 Rxd1 22.Rxd1 Nb4 23.Nxb4 axb4 24.Rd2 Kf6 25.Ke3 e6 26.f4 Ke7 27.Bf3 Rd8 28.Re2 b6 29.g3 f5 30.Bg2 h6 31.Bf3 g5 32.h4 Rd3+ 33.Kf2 g4 34.Bg2 Rc3 35.Rd2 Rd3 36.Rc2 Rd1 37.Re2 Nd3+ 38.Ke3 Nc5 39.Ba8 Rd8 40.Bc6 Rd6 41.Bh1 Rd1 42.Bg2 Rd3+ 43.Kf2 Rd1 44.Rc2 Rd3 45.Re2 Rd1,0.5
1.c4 c5 2.Nf3 Nf6 3.g3 d5 4.cxd5 Nxd5 5.Bg2 Nc6 6.Nc3 g6 7.h4 h6 8.O-O Bg7 9.d3 Be6 10.Bd2 Rc8 11.Rc1 b6 12.a3 O-O 13.Nxd5 Bxd5 14.b4 cxb4 15.axb4 Bxf3 16.Bxf3 Nd4 17.Be4 Rxc1 18.Bxc1 Qd6 19.Bd2 Rc8 20.e3 Nb5 21.h5 g5 22.Qa4 Nc3 23.Bxc3 Bxc3 24.Qxa7 Bxb4 25.Rb1 Ba5 26.d4 Kg7 27.Qa6 Qe6 28.Bd3 Qc6 29.Bf5 Rc7 30.Qe2 Qd5 31.Bd3 Rc3 32.Rd1 Bb4 33.Qb2 Qb3 34.Qe2 Qd5 35.Qb2 Qb3,0.5
1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.g3 dxc4 5.Bg2 c5 6.O-O Nc6 7.dxc5 Qxd1 8.Rxd1 Bxc5 9.Nbd2 c3 10.bxc3 O-O 11.Nb3 Be7 12.c4 Bd7 13.Bb2 Rfc8 14.c5 Be8 15.Nfd2 b6 16.cxb6 axb6 17.Nc4 Rab8 18.Nd6 Bxd6 19.Rxd6 Na5 20.Nxa5 bxa5 21.Be5 Rb5 22.f4 h6 23.Rad1 Kh7 24.h3 Rbc5 25.Bb7 R8c7 26.Ba6 Bb5 27.Bxb5 Rxb5 28.Rxe6 fxe6 29.Bxc7 Rb2 30.a4 Rxe2 31.Bxa5 Ra2 32.Rd4 h5 33.Be1 Kg6 34.a5 Kf5 35.Kf1 Nd5 36.Bd2 Ra3 37.Kf2 Nf6 38.Ke2 Nd5 39.Rd3 Ra1 40.Rb3 h4 41.gxh4 Nxf4+ 42.Bxf4,0.5
1.c4 c5 2.Nf3 Nf6 3.Nc3 Nc6 4.e3 e6 5.d4 d5 6.a3 a6 7.dxc5 Bxc5 8.b4 Bd6 9.Bb2 O-O 10.Be2 dxc4 11.Bxc4 b5 12.Be2 Bb7 13.O-O Qe7 14.Qb3 Rac8 15.Rfd1 Rfd8 16.h3 h6 17.a4 bxa4 18.Rxa4 Bxb4 19.Rxd8+ Rxd8 20.Bxa6 Bxa6 21.Rxa6 Rc8 22.Ba3 Bxa3 23.Qxa3 Qd8 24.Qb2 Rb8 25.Qd2 Qxd2 26.Nxd2 Ne5 27.Ra2 Rc8 28.Nde4 Ned7 29.Nxf6+ Nxf6 30.Ne2 Nd5,0.5
1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bc5 5.Ng5 Nh6 6.Nxf7 Nxf7 7.Bxf7+ Kxf7 8.Qh5+ g6 9.Qxc5 d5 10.O-O dxe4 11.c3 Re8 12.cxd4 Qxd4 13.Qg5 Qf6 14.Qg3 Nd4 15.Nc3 c6 16.Bg5 Qe5 17.Rad1 Nf5 18.Qxe5 Rxe5 19.Rfe1 h6 20.Bf4 Re8 21.Nxe4 g5 22.Nd6+ Nxd6 23.Bxd6 Rxe1+ 24.Rxe1 Be6 25.a3 Rd8 26.Bb4 Re8 27.Bc3 Bd5 28.Rxe8 Kxe8 29.f3 Kf7 30.Kf2 h5,0.5
1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.f4 c5 6.Nf3 Nc6 7.Be3 Be7 8.Qd2 O-O 9.dxc5 Nxc5 10.O-O-O b6 11.h4 Bb7 12.Qe1 Qe8 13.h5 Ne4 14.h6 g6 15.Bb5 Rc8 16.Nxe4 dxe4 17.Bxc6 Qxc6 18.Nd4 Qc4 19.Kb1 Rfd8 20.b3 Qc3 21.g4 a5 22.Bc1 Qc5 23.Bb2 a4 24.Rh2 a3 25.Ba1 Rd7 26.Rhd2 Rcd8 27.Nf5 Rxd2 28.Nxe7+ Qxe7 29.Rxd2 Rxd2 30.Qxd2 Qh4 31.Bd4 Qxh6 32.Bxb6 Qh1+ 33.Qc1 Qxc1+ 34.Kxc1 h5 35.Kd2 hxg4 36.Bc5 g3 37.Bxa3 g5 38.fxg5 Kg7 39.Bc5 Kg6 40.Be3 Kf5 41.c4 Kxe5 42.b4 Kf5 43.b5 Kg4 44.a4,1
1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.Re1 Nd6 6.Nxe5 Be7 7.Bf1 Nxe5 8.Rxe5 O-O 9.d4 Bf6 10.Re1 Re8 11.c3 Rxe1 12.Qxe1 Ne8 13.Bf4 d5 14.Bd3 g6 15.Nd2 Ng7 16.h3 c6 17.Nf3 Bf5 18.Bxf5 Nxf5 19.Qe2 Ng7 20.Re1 Qa5 21.Ne5 Re8 22.Nd7 Rxe2 23.Nxf6+ Kh8 24.Rxe2 Ne6 25.Be5 Qxa2 26.Nxd5+ Kg8 27.Nf6+ Kf8 28.Nxh7+ Ke7 29.f3 a5 30.Nf6 a4 31.Kf2 Nf4 32.Bxf4+ Kxf6 33.Bd6 g5 34.Ba3 Kg6 35.Re7 Qb3 36.Re2 Qd1 37.Re1 Qd2+ 38.Re2 Qd1 39.Re1 Qd2+ 40.Re2 Qd1,0.5
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6 6.Nxc6 bxc6 7.Bd3 d5 8.O-O Nf6 9.Re1 Be7 10.e5 Nd7 11.Qg4 g6 12.Na4 h5 13.Qe2 c5 14.c4 d4 15.b3 Qc7 16.Be4 Rb8 17.f4 Bb7 18.Bd2 Kf8 19.Nb2 Kg7 20.Bxb7 Rxb7 21.Nd3 a5 22.Qf3 a4 23.bxa4 Nb6 24.Nb2 Nd7 25.Nd3 Nb6 26.Nb2 Nd7 27.Nd3,0.5
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.g4 a6 7.Be3 Nxd4 8.Qxd4 b5 9.O-O-O Bb7 10.Kb1 Nf6 11.f3 Rc8 12.g5 Nh5 13.Qd2 Be7 14.Bh3 b4 15.Ne2 d5 16.Bg4 g6 17.Bd4 O-O 18.e5 Ng7 19.h4 a5 20.h5 Ba6 21.Ng3 a4 22.f4 b3 23.cxb3 axb3 24.axb3 Nf5 25.Bxf5 gxf5 26.g6 fxg6 27.hxg6 hxg6 28.Qh2 Kf7 29.Nxf5 exf5 30.Qh7+ Ke6 31.Qxg6+ Bf6 32.Bc3 Qg7 33.Rh6 Qxg6 34.Rxg6 Be2 35.Rd2 Bf3 36.b4 Rc4 37.Rd4 Rc7 38.Kc1 Rg7 39.Rxf6+ Rxf6 40.exf6 Rb7 41.Kd2 Be4 42.Ke3 Rh7 43.b5 Rh3+ 44.Kd2 Rh2+ 45.Kc1 Rh1+ 46.Rd1 Rh2 47.Rg1 d4 48.Bxd4 Rc2+ 49.Kd1 Rc4 50.Be5 Rc5 51.Rg7 Rd5+ 52.Ke1 Rd8 53.Re7+ Kd5 54.f7,1
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.a3 Be7 7.Nxc6 bxc6 8.e5 Nd5 9.Qg4 g6 10.Bd2 Rb8 11.Bd3 Qc7 12.Nxd5 exd5 13.O-O O-O 14.Qd4 Bb7 15.b4 c5 16.bxc5 Bxc5 17.Qf4 Rfe8 18.Bb4 a5 19.Bxc5 Qxc5 20.Rab1 Qc7 21.Qd4 Bc6 22.f4 d6 23.Rxb8 Qxb8 24.Re1 dxe5 25.fxe5 Re6 26.c4 Qa8 27.Re2 Re8 28.h3 dxc4 29.Bxc4 Rd8 30.Qb6 Rd1+ 31.Kh2 Bd5 32.Bxd5 Qxd5 33.e6 fxe6 34.Rxe6 Kf7 35.Re2 Qd6+ 36.Qxd6 Rxd6 37.Re5 a4 38.Re4 Ra6 39.Rb4 Ke6 40.Kg3 Kf5 41.Kf3 h5 42.Kg3 Ra5 43.Kh4 Kf6 44.Kg3 Kg5 45.Kh2 Kf5 46.Kg3 Kg5 47.Kh2 Kf5 48.Kg3 Ke5,0.5
1.e4 c6 2.d4 d5 3.e5 Bf5 4.h4 h5 5.Bd3 Bxd3 6.Qxd3 e6 7.Nf3 Qa5+ 8.Nbd2 Nh6 9.O-O Be7 10.c4 Nf5 11.g3 Na6 12.b3 Rd8 13.Bb2 c5 14.cxd5 Nb4 15.Qe4 Nxd5 16.Nc4 Qa6 17.dxc5 Bxc5 18.Kh2 b5 19.Ncd2 Nb4 20.Qe2 Nc2 21.Ne4 Nxa1 22.Nxc5 Qc6 23.Rc1 O-O 24.Ne4 Qb6 25.Rxa1 Rc8 26.Nfg5 g6 27.Nf6+ Kg7 28.Nd7,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qc7 8.Bxf6 gxf6 9.Qf3 b5 10.a3 Nc6 11.O-O-O Nxd4 12.Rxd4 Qc5 13.Rd3 Rb8 14.b4 Qa7 15.f5 a5 16.Na2 Be7 17.Be2 h5 18.Kb1 Bd7 19.Rhd1 h4 20.bxa5 Qxa5 21.Nb4 Rc8 22.Qg4 Kf8 23.fxe6 Bxe6 24.Qf3 Rc5 25.Qe3 f5 26.Bf3 fxe4 27.Bxe4 Rc4 28.Bd5 Bf6 29.Bxc4 bxc4 30.Rxd6,1
1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.O-O Nf6 5.d3 O-O 6.c3 d5 7.exd5 Nxd5 8.Re1 Bg4 9.h3 Bh5 10.Nbd2 Nb6 11.Bb3 a5 12.Ne4 a4 13.Bc2 Ra5 14.b4 axb3 15.Bxb3 Be7 16.Ng3 Bg6 17.d4 Bf6 18.Be3 exd4 19.Nxd4 Nd5 20.Nxc6 bxc6 21.Bxd5 cxd5 22.Bd4 h6 23.Bxf6 Qxf6 24.Qd4 Qxd4 25.cxd4 Rfa8 26.Re2 Bd3 27.Rd2 Bc4 28.Nf5 Rxa2 29.Rdxa2 Rxa2 30.Rxa2 Bxa2 31.f4 Kf8 32.Kf2 Bb1 33.Ne3 Be4 34.g3 Ke7 35.Ke2 Kd6 36.Kd2 c5 37.Kc3 h5 38.h4 Kc6 39.Nd1 Kb5 40.Ne3 c4 41.Nd1 Ka4 42.Kb2 Kb4 43.Nc3 f6 44.Na2+ Kb5 45.Nc3+ Kc6 46.Nd1 Bf3 47.Nc3 Bg2 48.Nd1 Be4 49.Nc3 Kd6 50.Kc1 Kd7 51.Kd2 Kc6 52.Kc1 Bg2 53.Kb2 Kd6 54.Nd1 Bf3 55.Ne3 Kc6 56.Nf5 Bg4 57.Nxg7 Kd6 58.f5 Ke7 59.Ne6 Kd6 60.Nf4 Bf3 61.Kc3 Kc6 62.Kb4 Bg4 63.Kc3 Kd6 64.Kb4 Kc6,0.5
1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.f4 c5 6.Nf3 Nc6 7.Be3 Be7 8.Qd2 O-O 9.dxc5 Nxc5 10.a3 a5 11.Qf2 b6 12.O-O-O f6 13.Bb5 Qc7 14.Bxc6 Qxc6 15.exf6 Rxf6 16.Bd4 Rf8 17.Qg3 Bf6 18.Bxf6 Rxf6 19.f5 Bb7 20.Ne5 Qe8 21.Ng4 Rf8 22.Rhe1 h5 23.Ne3 Ne4 24.Nxe4 dxe4 25.Rf1 Rc8 26.f6 Rf7 27.fxg7 Rxg7 28.Qe5 Rc5 29.Qf6 Rg6 30.Qd8 Rc8 31.Qxb6 Bd5 32.Qxa5 Qc6 33.Rf2 Ba2,1
1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3 Bc5 5.c3 d6 6.O-O a6 7.a4 Ba7 8.Re1 O-O 9.h3 h6 10.Nbd2 Re8 11.b4 Be6 12.Bxe6 Rxe6 13.Qc2 Qd7 14.Rb1 Rd8 15.b5 Ne7 16.Nc4 Ng6 17.Be3 Bxe3 18.Nxe3 axb5 19.axb5 Ree8 20.c4 Ra8 21.Nd5 Nxd5 22.cxd5 Rec8 23.d4 Ra3 24.Rb3 Rxb3 25.Qxb3 exd4 26.Nxd4 Re8 27.f3 Qe7 28.Qe3 Ra8 29.Rc1 Ra2 30.Nf5 Qe5 31.Qc3 Qxc3 32.Rxc3 Nf4 33.Rxc7 Rxg2+ 34.Kf1 Rb2 35.Rxb7 Nxh3 36.Nxd6 Ng5 37.f4 Nf3 38.Nxf7 Nd2+ 39.Ke1 Nxe4 40.d6 Nc5 41.Rc7 Nd3+ 42.Kd1 Nf2+ 43.Ke1 Nd3+ 44.Kd1 Nf2+ 45.Ke1,0.5
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6 6.Nxc6 bxc6 7.Qf3 d5 8.Qg3 f5 9.exf5 exf5 10.Bf4 Nf6 11.Be2 Ra7 12.O-O Kf7 13.Rad1 h6 14.Be5 g5 15.Rfe1 Bg7 16.Bf1 Re7 17.Bd4 Rhe8 18.Rxe7+ Qxe7 19.Qd3 f4 20.a3 a5 21.Na4 Bg4 22.f3 Bd7 23.Nc5 Bc8 24.Qc3 g4 25.Nd3 gxf3 26.gxf3 Nd7 27.Bxg7 Rg8 28.Kh1 Rxg7 29.Qxc6 Qg5 30.Bh3 Nb6 31.Bg4 Bxg4 32.fxg4 Kg8 33.Nf2 Rg6 34.Qe8+ Kh7 35.Re1 Rg7 36.b3 Nd7 37.Qe6 Nf6 38.Re5 Qg6 39.Qf5 Rc7 40.Qxf4 Rxc2 41.Re7+ Kh8 42.Re6 Kg7 43.h3 Qf7 44.Qe5 Qf8 45.Re7+ Kg8 46.Qe6+ Kh8 47.Rf7 Qxf7 48.Qxf7 Rxf2 49.Kg1 Rf4 50.Qg6 Rf3 51.Qxh6+ Kg8 52.Qg6+ Kf8 53.Kg2,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.a4 g6 7.Be2 Bg7 8.O-O O-O 9.Be3 Nc6 10.Qd2 Rb8 11.Rfd1 Bd7 12.h3 Qc7 13.Nb3 Ne5 14.a5 Nc4 15.Bxc4 Qxc4 16.f3 Rbc8 17.Qf2 Qc7 18.Bd4 Bc6 19.Nd2 Rfe8 20.Nf1 e6 21.Ne3 Bb5 22.Qh4 Nd7 23.Bxg7 Kxg7 24.Qf2 Red8 25.Nxb5 axb5 26.c3 Ne5 27.Nc2 Qc5 28.Qxc5 dxc5 29.Ne3 Nd3 30.Rd2 c4 31.Rad1 Ra8 32.b4 b6 33.axb6 Rdb8 34.Nc2 Rxb6 35.Ne1 Nxe1 36.Rxe1 Ra3 37.Rc1 Rba6 38.Rd7 Ra2 39.Rb7 Rd2 40.Kh2 Raa2 41.Rg1 Rd3 42.Rxb5 Rxf3 43.Rb7 h5 44.Rc7 Rxc3 45.Rf1 Rcc2 46.Rcxf7+ Kh6 47.Rg1 Re2 48.Rc7 Rxe4 49.b5 Rb2 50.Rc5 h4 51.Rc1 Ree2 52.Rg1 c3 53.Rxc3 Rxb5 54.Rc4 g5 55.Rg4 Rf5 56.Rc4 Rff2 57.Rc6 Kg6 58.Rb6 Kf5 59.Rb8 Kf6 60.Rf8+ Kg7 61.Rb8 Rb2 62.Re8 Kf7 63.Rh8 e5 64.Ra8 e4 65.Ra4 Rbe2 66.Kh1 Kg6 67.Ra6+ Kf5 68.Ra8 Kf4 69.Rf8+ Kg3 70.Rg8 Rf5 71.Re8 g4 72.hxg4 Rf4 73.g5 Rg4 74.Re5 Kf4 75.Ra5 Rxg5 76.Rf1+ Kg4 77.Ra3 Kh5 78.Rf4 Rexg2 79.Rxe4 Rg1+ 80.Kh2 R1g2+ 81.Kh1 Rg1+ 82.Kh2 R1g2+ 83.Kh3 R2g3+ 84.Rxg3 Rxg3+ 85.Kh2 Rg4 86.Rxg4 Kxg4 87.Kg2 h3+ 88.Kh2 Kf5 89.Kxh3,0.5
1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 d6 5.d4 Bb6 6.O-O Nf6 7.Re1 O-O 8.h3 h6 9.Bb3 Re8 10.Bc2 Bd7 11.a3 a5 12.Be3 Ba7 13.Nbd2 Qc8 14.Bd3 a4 15.Qc2 Na5 16.c4 Nc6 17.d5 Nd4 18.Nxd4 Bxd4 19.Bxd4 exd4 20.Nf3 c5 21.dxc6 bxc6 22.Nxd4 Ra5 23.Re3 Qb7 24.Rae1 Qb6 25.Qc3 Rae5 26.Nf3 R5e7 27.e5 dxe5 28.Nxe5 Be6 29.Qb4 Rb7 30.Qxa4 c5 31.R1e2 Reb8 32.Qd1 Qc7 33.Qc1 Rb3 34.Bc2 R3b6 35.b3 Rd6 36.Rd3 Ra6 37.a4 Bf5 38.Rg3 Bxc2 39.Qxc2 Re6 40.Ng4 Nh5 41.Rxe6 Nxg3 42.Re3 Nh5 43.Qf5 Nf4 44.Ne5 Ne6 45.Nxf7 Nd4 46.Nxh6+ gxh6 47.Rg3+,1
