moves,result
1.e4 c5 2.Nc3 d6 3.f4 g6 4.Nf3 Bg7 5.Bb5+ Bd7 6.Bc4 Nc6 7.d3 Na5 8.Bd2 e6 9.Qe2 Ne7 10.e5 Nf5 11.Bb5 d5 12.Bxd7+ Qxd7 13.Nxd5 exd5 14.Bxa5 Qb5 15.Bc3 d4 16.Bd2 Qxb2 17.O-O O-O 18.Qe4 b6 19.g4 Ne3 20.Bxe3 dxe3 21.Rae1 Qxc2 22.f5 Rfe8 23.e6 Qxa2 24.Rxe3 fxe6 25.fxg6 h6 26.g5 Qd5 27.Qh4 Qf5 28.Qh5 Rf8 29.Re4 Rf6 30.Rg4 Rxg6 31.Nh4 Qxg4+,0
1.Nf3 d5 2.d3 g6 3.Nbd2 Bg7 4.e4 Nc6 5.exd5 Qxd5 6.g3 Nf6 7.Bg2 Qe6+ 8.Kf1 O-O 9.Nc4 Qd7 10.Bd2 Qd8 11.Bc3 Be6 12.Qe2 Re8 13.Re1 Qc8 14.h4 h5 15.Ng5 Bg4 16.Qd2 Qd7 17.Ne3 Rad8 18.b4 Nd4 19.Bxd4 Qxd4 20.Bxb7 Bh6 21.Nxg4 Nxg4 22.Qf4 Qxf4 23.gxf4 e6 24.Bc6 Rf8 25.b5 Rd4 26.Re4 Rfd8 27.Nf3 Rxe4 28.Bxe4 Bxf4 29.Ke2 Nf6 30.a4 Kf8 31.Ra1 Ke7 32.a5 Kd6 33.Nd4 Nxe4 34.dxe4 Kc5 35.Nc6 Rd2+ 36.Kf3 Kxb5 37.Nxa7+ Ka6 38.Nc6 Bd6 39.c3 Rd3+ 40.Kg2 Rxc3 41.Nd8 f5 42.e5 Bxe5 43.Re1 Bd4 44.Rxe6+ Kb5 45.a6 Rc2 46.Kf1 Rxf2+ 47.Ke1 Ra2 48.Rxg6 Rxa6 49.Rg5 Kc4,0
1.Nf3 Nf6 2.g3 g6 3.b3 Bg7 4.Bb2 d6 5.d4 O-O 6.Bg2 Nc6 7.d5 Nb4 8.c4 c5 9.O-O b5 10.Nc3 bxc4 11.bxc4 Rb8 12.Qd2 e6 13.Rab1 exd5 14.Nxd5 Nfxd5 15.cxd5 Bf5 16.Bxg7 Kxg7 17.Rb3 Qf6 18.Nh4 Rfe8 19.Nxf5+ Qxf5 20.e4 Qf6 21.Rfb1 Na6 22.Bf1 Rxb3 23.Rxb3 c4 24.Re3 Rc8 25.Rc3 Nc5 26.Rxc4 Rb8 27.Rb4 Rxb4 28.Qxb4 Qf3 29.Qb8 Nxe4 30.Qxa7 Nc5 31.a4 Qxd5 32.a5 Nb3 33.a6 Nd4 34.Qb7 Qxb7 35.axb7 Nc6 36.f4 Kf8 37.Kf2 Ke7 38.Bg2 Nb8 39.Bd5 f6 40.h4 Kd8 41.f5 Ke7 42.Bg8 gxf5 43.Bxh7 Ke6 44.h5,1
1.e4 c5 2.Nf3 e6 3.Nc3 a6 4.d4 cxd4 5.Nxd4 Qc7 6.Bd3 Nc6 7.Be3 Nf6 8.O-O Ne5 9.h3 Bc5 10.Na4 Ba7 11.c4 d6 12.Rc1 Nxd3 13.Qxd3 Bd7 14.Nc3 O-O 15.Rfd1 Rfc8 16.b3 Ne8 17.Nf3 Bxe3 18.Qxe3 b6 19.Qf4 Bc6 20.Nb5 Bxb5 21.cxb5 Qb7 22.Rxc8 Rxc8 23.e5 dxe5 24.Nxe5 Nf6 25.bxa6 Qxa6 26.Nc6 Re8 27.Qc7 Qe2 28.Rd8 Qe1+ 29.Kh2 Qxf2 30.Ne5 Qf4+ 31.Kg1 Qe3+ 32.Kh1 Qe1+ 33.Kh2 Qxe5+ 34.Qxe5 Rxd8 35.Qc7,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.a4 Qc7 7.Be2 Nc6 8.O-O e6 9.Be3 Be7 10.f4 Nxd4 11.Qxd4 e5 12.Qd3 exf4 13.Rxf4 Be6 14.Bd4 d5 15.Rxf6 dxe4 16.Nxe4 gxf6 17.Nxf6+ Bxf6 18.Bxf6 Rg8 19.Qxh7 Kf8 20.Qh6+ Ke8 21.Bf3 Rc8 22.c3 Qc5+ 23.Bd4 Qf5 24.Bxb7 Rc7 25.Rf1 Qc2 26.Bf3 Qxb2 27.Qh7 Rg6 28.Rd1 Qc2 29.Qh8+,1
1.e4 c5 2.Nf3 Nc6 3.Nc3 g6 4.d4 cxd4 5.Nxd4 Bg7 6.Be3 Nf6 7.Bc4 Qa5 8.O-O O-O 9.Bb3 d6 10.h3 Bd7 11.Re1 Rfe8 12.Qd3 Nxd4 13.Bxd4 Bc6 14.Rad1 Rad8 15.Qe3 b6 16.Nd5 Nxd5 17.exd5 Bb7 18.Bxg7 Kxg7 19.Rd4 Qc5 20.Qd2 h6 21.Re3 Qc7 22.Ba4 Rh8 23.Rc3 Qb8 24.Qe3 a6 25.Qxe7 Rc8 26.Rg3 h5 27.Rf4 Bxd5 28.Qf6+ Kh7 29.Rf5,1
1.c4 c6 2.e4 e5 3.Nf3 Nf6 4.Nc3 Bb4 5.Nxe5 O-O 6.Nd3 Bxc3 7.dxc3 Nxe4 8.Be2 d5 9.cxd5 Qxd5 10.O-O Bf5 11.Be3 Qe6 12.Re1 Nd7 13.Bf1 Qd5 14.Nf4 Qxd1 15.Raxd1 Nef6 16.f3 Rfe8 17.g4 Be6 18.Nxe6 fxe6 19.c4 Nf8 20.Rd6 Re7 21.Red1 Rd7 22.Rxd7 N6xd7 23.f4 Kf7 24.Bg2 a6 25.Rd3 Rc8 26.Rb3 Rc7 27.f5 Nf6 28.g5 Ne8 29.Bb6 Rd7 30.Rf3 Rd1+ 31.Kf2 Rd2+ 32.Kg3 exf5 33.Rxf5+ Kg8 34.Rf2 Rxf2 35.Bxf2 Kf7 36.Kg4 Nd7 37.Kf4 Nc7 38.h4 Ne6+ 39.Ke4 Ndc5+ 40.Bxc5 Nxc5+ 41.Kd4 Ne6+ 42.Ke5 Ke7 43.Bh3 Nd8 44.c5 Nf7+ 45.Kd4 Nd8 46.b4 Nf7 47.Bf5 g6 48.Bc8 Nd8 49.Kc4 Ke8 50.Kb3 Ke7 51.Ka4 Ne6 52.Bxb7 Nd4 53.Ka5 Kd7 54.Kb6,1
1.d4 d6 2.e4 g6 3.Nc3 Bg7 4.h3 Nf6 5.Nf3 O-O 6.Be2 Nc6 7.O-O e5 8.dxe5 dxe5 9.Be3 Qe7 10.Nd2 Nd4 11.Bc4 c6 12.Ne2 b5 13.Bd3 Ne6 14.a4 Rd8 15.Qb1 Nh5 16.axb5 cxb5 17.Bxb5 Nhf4 18.Rd1 Qg5 19.Ng3 Nd4 20.Bf1 Be6 21.c3 Nc6 22.Ra6 Rac8 23.Nf3 Qe7 24.Rxd8+ Qxd8 25.b4 h5 26.b5 Nb8 27.Rxa7 Rxc3 28.b6 Nc6 29.b7 Rb3 30.Qxb3 Bxb3 31.Ra8 Ne6 32.Bb6 Qf8 33.Rc8 Ba4 34.Bc4 Bf6 35.Bxe6 fxe6 36.Rxf8+ Kxf8 37.Bc7,1
1.e4 c5 2.c4 Nf6 3.Nc3 e6 4.f4 Nc6 5.Nf3 d5 6.e5 Nd7 7.cxd5 exd5 8.Bb5 Nd4 9.Bd3 Nxf3+ 10.Qxf3 c4 11.Bc2 d4 12.Ne4 d3 13.Bd1 Nc5 14.Qe3 Nxe4 15.Qxe4 Bc5 16.b3 Bf5 17.Qxb7 O-O 18.Bb2 Bd4 19.Bc3 Rb8 20.Qxb8 Qxb8 21.Bxd4 Rd8 22.Bc3 Qb6 23.Bf3 h5 24.b4 Rd4 25.O-O Rxf4+ 26.Kh1 h4 27.Bd5 Rf2 28.h3 g6 29.Rxf2 Qxf2 30.a4 Qb6 31.b5 Qc5 32.Bc6 g5 33.a5 g4 34.hxg4 Bxg4 35.Rb1 Bc8 36.Be4 Qf2 37.b6 axb6 38.axb6 Kg7 39.b7 Bxb7 40.Bxb7 Qg3 41.Bc8 Qf2 42.Bh3 Kg8 43.e6 fxe6 44.Bxe6+ Kh7 45.Bxc4 Qf5 46.Rb7+ Kh6 47.Rb6+ Kh7 48.Rf6 Qe4 49.Bf7 Qe1+ 50.Kh2 Qg3+ 51.Kg1 h3 52.Bd5 Qe1+ 53.Kh2 hxg2 54.Bxg2 Qh4+ 55.Bh3 Qe1 56.Rf3 Kh6 57.Bf1 Kg5 58.Bxd3 Kg4 59.Kg2 Kh4 60.Re3 Qc1 61.Bf6+,1
1.e4 c5 2.Nf3 Nc6 3.c3 d5 4.exd5 Qxd5 5.d4 cxd4 6.cxd4 e6 7.Nc3 Qd6 8.Bd3 Nf6 9.O-O Be7 10.Re1 O-O 11.Bg5 Rd8 12.Qe2 Nb4 13.Bc4 Bd7 14.Rad1 Bc6 15.Ne5 Bd5 16.Nxd5 Nbxd5 17.Rd3 h6 18.Bc1 Rac8 19.Rg3 Kf8 20.Bb3 Rc7 21.Qf3 Rdc8 22.Bd2 a6 23.Rxg7 Kxg7 24.Bxh6+ Kh7 25.Qh3 Ng8 26.Bf8+,1
1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.Re1 Nf6 6.c3 O-O 7.h3 d6 8.d4 cxd4 9.cxd4 Bd7 10.Nc3 a6 11.Bf1 e5 12.d5 Ne7 13.a4 Nh5 14.Qb3 Rb8 15.Be3 Nc8 16.Bxa6 Nf4 17.Bf1 f5 18.Bxf4 exf4 19.Bb5 Bxb5 20.Qxb5 Bxc3 21.bxc3 Qf6 22.exf5 Qxf5 23.Nd4 Qh5 24.Re8 Na7 25.Rxf8+ Rxf8 26.Qxb7 Nc8 27.Ne6,1
1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 Bxc3+ 6.bxc3 Ne7 7.Qg4 Qc7 8.Qxg7 Rg8 9.Qxh7 cxd4 10.Ne2 dxc3 11.Bf4 Nbc6 12.Qd3 Rg4 13.Qf3 Rh4 14.g3 Rh8 15.Qxc3 Ng6 16.Nd4 Nxf4 17.Nb5 Qb6 18.gxf4 Bd7 19.a4 d4 20.Qa3 Qa5+ 21.Kd1 O-O-O 22.Nd6+ Kb8 23.Rb1 Bc8 24.Bg2 Qa6 25.Qc5 Ka8 26.Qb5 Qxb5 27.axb5 Rxd6 28.bxc6 Rxc6 29.Bxc6 bxc6 30.h4 c5 31.Rb5 Bb7 32.Rh3 c4 33.Rb4 Bg2 34.Rg3 Bd5 35.h5 a5 36.Ra3,1
1.e4 e6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Nxf6+ Nxf6 7.Bd3 c5 8.dxc5 Bxc5 9.Qe2 O-O 10.Bg5 Qa5+ 11.c3 Be7 12.Ne5 b6 13.Bb5 a6 14.Bc6 Ra7 15.b4 Qa3 16.Qc2 Nd5 17.Bxd5 exd5 18.Bc1 Bf5 19.Bxa3 Bxc2 20.Nc6 Bf6 21.Nxa7 Bxc3+ 22.Ke2 Re8+ 23.Kf3 Re6 24.Rhc1 Be4+ 25.Ke2 d4 26.f3,1
1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 c5 5.dxc5 Qc7 6.a3 Bxc5 7.b4 Be7 8.Nb5 Qc6 9.Nf3 d6 10.Nfd4 Qd7 11.Bb2 b6 12.Rd1 Bb7 13.Nf3 d5 14.e4 O-O 15.e5 Nh5 16.cxd5 Bxd5 17.Nc3 Qc7 18.Rxd5 exd5 19.Qf5 Rd8 20.Qxh5 d4 21.Nd1 d3 22.e6 fxe6 23.Qg4 Bf8 24.Qxe6+ Kh8 25.Ne5,1
1.d4 d6 2.Bg5 Nd7 3.c4 Ngf6 4.Nc3 h6 5.Bh4 g5 6.Bg3 Nh5 7.e3 Nxg3 8.hxg3 Bg7 9.Bd3 e6 10.Nge2 Qe7 11.g4 Nf6 12.Ng3 Bd7 13.Qe2 c5 14.O-O-O O-O-O 15.Kb1 Kb8 16.Bc2 Rc8 17.d5 exd5 18.Bf5 dxc4 19.Bxd7 Qxd7 20.Nf5 Bf8 21.Qxc4 Qe6 22.Nd5 Nd7 23.f3 h5 24.e4 Ne5 25.Qc1 c4 26.Qxg5 Nd3 27.Rxh5 Rxh5 28.gxh5 Qe5 29.Qd2 Rc5 30.Nc3 d5 31.Qe3 d4 32.Qxd4 Qxd4 33.Nxd4 Rxh5 34.b3 Rh2 35.bxc4 Ne5 36.Nf5 Kc8 37.Ne3 Bc5 38.Ncd5 Nc6 39.Kb2 Nb4 40.Rd2 Nc6 41.Kc3 Rh1 42.Rd1 Rh2 43.f4 Rh4 44.Kd3,1
1.d4 Nf6 2.Nf3 d5 3.c4 e6 4.g3 Bb4+ 5.Bd2 Be7 6.Bg2 O-O 7.O-O Nbd7 8.Qb3 c6 9.Rc1 Qb6 10.Qc2 c5 11.dxc5 Bxc5 12.e3 dxc4 13.Na3 Nd5 14.Nxc4 Qc7 15.Ng5 g6 16.Qe4 N7f6 17.Qh4 Qe7 18.Qh6 Rd8 19.Ne5 Nf4 20.gxf4 Rxd2 21.Ng4 Bb6 22.Nxf6+ Qxf6 23.Qxh7+ Kf8 24.Ne4 Qxb2 25.Nxd2,1
1.e4 c5 2.Nf3 Nc6 3.Bb5 d6 4.O-O Bd7 5.Re1 Nf6 6.c3 a6 7.Ba4 c4 8.d4 cxd3 9.Bg5 e6 10.Qxd3 Be7 11.Bxf6 gxf6 12.Bxc6 Bxc6 13.c4 O-O 14.Nc3 Kh8 15.Rad1 Rg8 16.Qe3 Qf8 17.Nd4 Rc8 18.f4 Bd7 19.b3 Bd8 20.Nf3 b5 21.Qa7 Bc7 22.Qxa6 bxc4 23.b4 Qg7 24.g3 d5 25.exd5 Bxf4 26.Kf2 f5 27.gxf4 Qxc3 28.Qd6 Ba4 29.Rd4 Rg7 30.dxe6 Bc6 31.Ng5 Rxg5 32.Qe5+ Rg7 33.Rd8+ Rxd8 34.Qxc3 f6 35.e7 Ra8 36.Qxf6 Be4 37.Rg1 Rxa2+ 38.Ke1,1
1.d4 Nf6 2.Nf3 e6 3.g3 b5 4.Bg2 Bb7 5.O-O c5 6.Bg5 Qb6 7.a4 a6 8.Nc3 Ne4 9.Nxe4 Bxe4 10.axb5 Qxb5 11.Qd2 f6 12.Bf4 Qb7 13.c4 cxd4 14.Qxd4 e5 15.Bxe5 fxe5 16.Qxe5+ Be7 17.Nd4 Bxg2 18.Nf5 Qb4 19.Kxg2 Nc6 20.Qxg7 O-O-O 21.Rxa6 Qb7 22.Rfa1 Nb4+ 23.Kg1 Nxa6 24.Qxe7 Qb6 25.Qa3 Rhf8 26.Nd6+ Kc7 27.Qxa6 Ra8 28.Qxb6+ Kxb6 29.Rd1 Ra2 30.Rd2 Kc6 31.f3 Rfa8 32.Nb5 R8a4 33.Rc2 Kc5 34.Nc3 Ra1+ 35.Kf2 Rxc4 36.Rd2 Ra7 37.e4 Kc6 38.Ke3 Rb7 39.Rc2 d6 40.Kd3 Rb5 41.f4 Rbb4 42.g4 Kd7 43.g5 Ke6 44.h4 d5 45.Nxd5 Rxc2 46.Nxb4 Rxb2 47.Nc2 Rb3+ 48.Kc4 Rh3 49.Nd4+ Kf7 50.f5 Rxh4 51.Kd5 Rg4 52.Nf3 Rg3 53.Ne5+ Kg8 54.f6 Rxg5 55.Ke6 Rg1 56.f7+ Kg7 57.Nd7 Rf1 58.f8=Q+ Rxf8 59.Nxf8 h6 60.Nd7 h5 61.Ne5 h4 62.Nf3,1
1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.f4 Qa5 5.Bd2 e5 6.Nf3 exd4 7.Nxd4 Qb6 8.Nb3 a5 9.Rb1 a4 10.Nc1 g6 11.Qf3 Bg7 12.Bd3 O-O 13.N1e2 Bg4 14.Qg3 Bxe2 15.Nxe2 Nbd7 16.Qf3 Nc5 17.Be3 Nfxe4 18.Qxe4 Rfe8 19.Bxc5 dxc5 20.Qc4 Qa7 21.b4 axb3 22.Qxb3 b5 23.c4 Qa5+ 24.Kf1 Rad8 25.Rd1 Rb8 26.Qc2 bxc4 27.Bxc4 Rb2 28.Qc1 Qb4 29.h4 Re4 30.a3 Qb8 31.Rh3 Qe8 32.Nc3 Rxc4 33.Qxb2 Rxf4+ 34.Rf3 Rxh4 35.Qe2 Rh1+ 36.Kf2 Bd4+ 37.Rxd4 Qxe2+ 38.Nxe2 cxd4 39.Nxd4 c5 40.Nc6 Ra1 41.Rc3 Ra2+ 42.Kf3 f5 43.Na7 Kg7 44.Nb5 h5 45.g3 g5 46.Rxc5 Kf6 47.Rc3 g4+ 48.Kf4 Rf2+ 49.Ke3 Rg2 50.Kd4 f4 51.Rc6+ Kg5 52.Rc5+ Kh6 53.gxf4 h4 54.Ke5 h3 55.Nd6 h2 56.Nf5+ Kg6 57.Rc6+ Kf7 58.Rc7+ Kg8 59.Nh6+ Kf8 60.Kf6 Ke8 61.Nf5 Kd8,1
1.d4 Nf6 2.Nf3 e6 3.e3 b6 4.Bd3 Bb7 5.O-O Be7 6.c4 c5 7.Nc3 cxd4 8.exd4 d6 9.d5 e5 10.Ng5 Nbd7 11.f4 Nc5 12.fxe5 dxe5 13.Bxh7 Ba6 14.Bd3 Nxd3 15.Qxd3 Qc7 16.Qg3 Qxc4 17.Be3 Bd6 18.Ne6 fxe6 19.Qg6+ Kf8 20.Rxf6+ gxf6 21.Qxf6+ Kg8 22.Qg6+ Kf8 23.Bh6+ Rxh6 24.Qxh6+ Ke8 25.Qg6+ Kf8 26.Qf6+ Ke8 27.dxe6 Qf4 28.Qg6+ Kd8 29.Rd1 e4 30.Qg8+ Kc7 31.Nd5+,1
1.d4 f5 2.Nf3 Nf6 3.Bg5 Ne4 4.h4 Nxg5 5.hxg5 g6 6.Nc3 d5 7.Qd2 Bg7 8.Qf4 c6 9.O-O-O Qd6 10.g3 Be6 11.e3 Nd7 12.Bd3 Bf7 13.Qxd6 exd6 14.Rh4 Be6 15.Ne2 Kf7 16.Nf4 Rae8 17.Rdh1 Nf8 18.Ng1 Bc8 19.Nge2 Kg8 20.Kd2 Be5 21.g4 Bxf4 22.Nxf4 Re7 23.gxf5 Bxf5 24.Bxf5 gxf5 25.Rh6 Rg7 26.Rxd6 Rxg5 27.Rd8 Kf7 28.Rb8 Rg7 29.Rh6 Kg8 30.Ne6 Rf7 31.f4 a6 32.a3,1
1.e4 e6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Nf3 Be7 6.Bf4 Ngf6 7.Nxf6+ Nxf6 8.Bd3 c5 9.dxc5 Qa5+ 10.c3 Qxc5 11.O-O O-O 12.Ne5 Nd5 13.Bg3 g6 14.Qc2 Rd8 15.Be4 Bd7 16.Rfe1 Be8 17.Qb3 b5 18.Rad1 a5 19.a3 Ra7 20.Bxd5 Rxd5 21.Rxd5 Qxd5 22.Qxd5 exd5 23.Nd3 f6 24.f3 Kf7 25.Bf2 Rb7 26.b4 Rb8 27.bxa5 Ra8 28.Bb6 Bxa3 29.Ra1 Bd6 30.a6 Bc6 31.Bd4 Ke6 32.a7 Rc8 33.Ra6 Kd7 34.Bxf6 Ba8 35.Rb6 Rc7 36.Bd4 Rb7 37.Ra6 b4 38.Bc5 bxc3 39.Rxd6+ Kc7 40.Re6 Rb1+ 41.Re1,1
1.Nf3 Nf6 2.d4 d5 3.c4 e6 4.g3 Be7 5.Bg2 O-O 6.O-O b6 7.Nc3 Bb7 8.Ne5 Nbd7 9.cxd5 Nxe5 10.d6 Nc6 11.dxe7 Qxe7 12.Qa4 Nd8 13.e4 Qe8 14.Qxe8 Rxe8 15.Bf4 Re7 16.Rfd1 Rd7 17.d5 exd5 18.Nxd5 Ne8 19.e5 Kf8 20.Be3 c6 21.Nc3 Re7 22.Bg5 f6 23.exf6 gxf6 24.Bh6+ Kg8 25.Re1 Rxe1+ 26.Rxe1 Nf7 27.Re7 Ned6 28.Ne4 Nxe4 29.Bxe4 Ba6 30.Bxc6 Rd8 31.Bd5,1
1.e4 e6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Nxf6+ Nxf6 7.Bd3 c5 8.dxc5 Bxc5 9.Qe2 O-O 10.Bg5 Qa5+ 11.c3 Be7 12.Ne5 b6 13.Bb5 a6 14.Bc6 Ra7 15.b4 Qa3 16.Qc2 Nd5 17.Bxd5 exd5 18.Bc1 Bf5 19.Bxa3 Bxc2 20.Nc6 Bf6 21.Nxa7 Bxc3+ 22.Ke2 Re8+ 23.Kf3 Re6 24.Rhc1 Be4+ 25.Ke2 d4 26.f3 Bf5+ 27.Kf2 Re3 28.Rab1,1
1.d4 Nf6 2.Nf3 e6 3.g3 b5 4.Bg2 Bb7 5.O-O c5 6.Bg5 Qb6 7.a4 a6 8.Nc3 Ne4 9.Nxe4 Bxe4 10.axb5 Qxb5 11.Qd2 f6 12.Bf4 Qb7 13.c4 cxd4 14.Qxd4 e5 15.Bxe5 fxe5 16.Qxe5+ Be7 17.Nd4 Bxg2 18.Nf5 Qb4 19.Kxg2 Nc6 20.Qxg7 O-O-O 21.Rxa6 Qb7 22.Rfa1 Nb4+ 23.Kg1 Nxa6 24.Qxe7 Qb6 25.Qa3 Rhf8 26.Nd6+ Kc7 27.Qxa6 Ra8 28.Qxb6+ Kxb6 29.Rd1 Ra2 30.Rd2 Kc6 31.f3 Rfa8 32.Nb5 R8a4 33.Rc2 Kc5 34.Nc3 Ra1+ 35.Kf2 Rxc4 36.Rd2 Ra7 37.e4 Kc6 38.Ke3 Rb7 39.Rc2 d6 40.Kd3 Rc5 41.f4 Rb4 42.g4 Kd7 43.g5 Ke6 44.h4 d5 45.Nxd5 Rxc2 46.Nxb4 Rxb2 47.Nc2 Rb3+ 48.Kc4 Rh3 49.Nd4+ Kf7 50.f5 Rxh4 51.Kd5 Rg4 52.Nf3 Rg3 53.Ne5+ Kg8 54.f6 Rxg5 55.Ke6 Rg1 56.f7+ Kg7 57.Nd7 Rf1 58.f8=Q+ Rxf8 59.Nxf8 h6 60.Nd7 h5 61.Ne5 h4 62.Nf3,1
1.c4 Nf6 2.Nc3 e6 3.Nf3 Bb4 4.Qc2 c5 5.a3 Ba5 6.e3 d5 7.Na4 b6 8.Rb1 b5 9.cxb5 c4 10.b3 cxb3 11.Rxb3 O-O 12.Bb2 Ne4 13.Be2 Nd7 14.O-O Bb7 15.Ba1 Rc8 16.Qb2 Ndf6 17.d3 Nc5 18.Nxc5 Rxc5 19.Qb1 Bb6 20.Bd4 Rc8 21.Rc1 Qd6 22.Rbc3 Nd7 23.Rxc8 Rxc8 24.Rxc8+ Bxc8 25.Qc2 Bb7 26.Bxb6 axb6 27.d4 e5 28.Qc3 exd4 29.Nxd4 Nf6 30.Nf5 Qd7 31.Qe5 Bc8 32.Bd3 Kf8 33.Qb8 g6 34.Nd6,1
1.d4 Nf6 2.Nf3 e6 3.g3 b5 4.Bg2 Bb7 5.O-O c5 6.Bg5 Qb6 7.a4 a6 8.Nc3 Ne4 9.Nxe4 Bxe4 10.axb5 Qxb5 11.Qd2 f6 12.Bf4 Qb7 13.c4 cxd4 14.Qxd4 e5 15.Bxe5 fxe5 16.Qxe5+ Be7 17.Nd4 Bxg2 18.Nf5 Qb4 19.Kxg2 Nc6 20.Qxg7 O-O-O 21.Rxa6 Qb7 22.Rfa1 Nb4+ 23.Kg1 Nxa6 24.Qxe7 Qb6 25.Qa3 Rhf8 26.Nd6+ Kc7 27.Qxa6 Ra8 28.Qxb6+ Kxb6 29.Rd1 Ra2 30.Rd2 Kc6 31.f3 Rfa8 32.Nb5 R8a4 33.Rc2 Kc5 34.Nc3 Ra1+ 35.Kf2 Rxc4 36.Rd2 Ra7 37.e4 Kc6 38.Ke3 Rb7 39.Rc2 d6 40.Kd3 Rc5 41.f4 Rb4 42.g4 Kd7 43.g5 Ke6 44.h4 d5 45.Nxd5 Rxc2 46.Nxb4 Rxb2 47.Nc2 Rb3+ 48.Kc4 Rh3 49.Nd4+ Kf7 50.f5 Rxh4 51.Kd5 Rg4 52.Nf3 Rg3 53.Ne5+ Kg8 54.f6 Rxg5 55.Ke6 Rg1 56.f7+ Kg7 57.Nd7 Rf1 58.f8=Q+ Rxf8 59.Nxf8 h5 60.Nd7 h4 61.Ne5 h3 62.Nf3,1
1.Nf3 g6 2.g3 Bg7 3.Bg2 e5 4.O-O Nc6 5.c4 d6 6.Nc3 f5 7.d3 Nf6 8.Nd5 Ne7 9.e4 O-O 10.Re1 c5 11.Nxe7+ Qxe7 12.exf5 gxf5 13.d4 e4 14.dxc5 dxc5 15.Bf4 Rd8 16.Qc1 Be6 17.Ng5 Bd7 18.f3 Bc6 19.fxe4 fxe4 20.Qc2 Rd4 21.Nf3 b6 22.Nxd4 cxd4 23.c5 bxc5 24.Rac1 Bf8 25.Bg5 Re8 26.Rf1 Bg7 27.Qxc5 Qxc5 28.Rxc5 Re6 29.Bh3 Rd6 30.Bf4 Bd7 31.Bxd6 Bxh3 32.Be5 d3 33.Rxf6 d2 34.Rd5 Bxf6 35.Bxf6 e3 36.Bc3,1
1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 g6 5.c4 Nf6 6.Nc3 d6 7.Be2 Nxd4 8.Qxd4 Bg7 9.Be3 O-O 10.Qd2 Be6 11.Rc1 Qa5 12.b3 a6 13.f3 Rfc8 14.a4 Qb4 15.Nd5 Nxd5 16.exd5 Qxd2+ 17.Kxd2 Bd7 18.a5 e6 19.dxe6 Bxe6 20.b4 Rc7 21.Rc2 Rac8 22.Rhc1 h5 23.g3 Be5 24.f4 Bg7 25.Bd3 Kf8 26.Bb6 Rd7 27.Re1 Re8 28.b5 Bf6 29.Bf1 Kg7 30.Bh3 d5 31.c5 axb5 32.Bf1 b4 33.Bb5 b3 34.Rxe6 Rxe6 35.Bxd7 Re7 36.a6 bxc2 37.Kxc2 bxa6 38.c6 Re2+ 39.Kd3 Rb2 40.c7 Rb3+ 41.Kd2 Rxb6 42.c8=Q Rb2+ 43.Kc1 Rxh2 44.Qxa6 Rh1+ 45.Kd2 Rh2+ 46.Ke1 Rh1+ 47.Kf2 Rh2+ 48.Kg1 Rc2 49.Bb5 Rc1+ 50.Kg2 Rc2+ 51.Be2 d4 52.Kf3 Rc3+ 53.Bd3 Rc7 54.Qb5 Re7 55.Kg2,1
1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Ng5 Ngf6 6.Bd3 c5 7.N1f3 cxd4 8.O-O Qb6 9.Bc4 e6 10.Re1 Be7 11.Nxf7 Qc7 12.Bxe6 Nc5 13.Bc4 b5 14.Qxd4 bxc4 15.Bf4 Qb6 16.Nxh8 Be6 17.Ng5 Rd8 18.Qxc5 Qxc5 19.Nxe6 Qb6 20.Bc7,1
1.d4 Nf6 2.c4 g6 3.g3 Bg7 4.Bg2 O-O 5.Nf3 c5 6.d5 e6 7.Nc3 d6 8.O-O exd5 9.cxd5 Nbd7 10.Nd2 Re8 11.a4 a6 12.Nc4 Nb6 13.Na3 Bd7 14.Qb3 Nxa4 15.Nxa4 b5 16.Nc3 b4 17.Bf4 bxc3 18.bxc3 Ne4 19.Nb1 Rb8 20.Qa3 Bb5 21.Ra2 Bc4 22.Rb2 Rxb2 23.Qxb2 Qf6 24.Bxe4 g5 25.Be3 Rxe4 26.Nd2 Bxd5 27.Nxe4 Bxe4 28.Qb8+ Bf8 29.Qe8 Bf5 30.Bd2 h6 31.Ra1 Bh3 32.Rb1 Qe6 33.Rb8 Qxe8 34.Rxe8 Bd7 35.Rd8 Be6 36.f4 f6 37.Kf2 Kf7 38.f5 Be7 39.Rb8 Bc4 40.e4 Bb5 41.g4 Ba4 42.Kg3 Bd1 43.h3 Ba4 44.c4,1
